Formula_label,Helper_lipid,IL_NP_ratio,(IL+HL),HL_(IL+HL),PEG_(Chol+PEG),SORT_of_total,RLU_HEPG2
273,DSPC,0.18262756776473793,0.34518999813562856,0.0,0.06785430200017402,0.08308481143321145,8.43395
274,DSPC,0.19221447605238123,0.24994696860517557,0.0,0.04460969033665567,0.0869763699303242,8.811719
275,DSPC,0.3253029244641806,0.9885011391799414,0.0,0.014891328823738642,0.17283396086992184,5.543423
276,DSPC,0.019158448502424222,0.0,0.0,0.06477996834875474,0.2737348354605271,2.181462
277,DSPC,0.09499420725905118,0.761798806216518,0.0,0.048759694018523286,1.0,3.685088
278,DSPC,0.07113211699669218,0.20922722990355408,0.0,0.048759694018523286,0.06574909267775893,9.932238
279,DSPC,0.25998077846753365,0.5869953679186238,0.0,0.06434989387009081,0.34772327368926614,7.217488
280,DSPC,0.08330230096515474,0.15007044474554243,0.0,0.04827586023002636,0.20896396170703815,9.70897
281,DSPC,0.34264053740541034,0.6481950280978223,0.0,0.019245832920210957,0.12441864950034687,7.662922
282,DSPC,0.13579345144773214,0.4579032459569641,0.0,0.04784578575136243,0.6348561403937135,2.555503
283,DSPC,0.11524753273823012,0.9362016812379226,0.0,5.3759309832991306e-05,0.9871793060486682,1.27692
284,DSPC,0.010295032851511163,0.08466441153125256,0.0,0.046501803005537634,0.3042373497409065,0.476061
285,DSPC,0.27759913362635374,1.0,0.0,0.04085707547307353,0.34907939110182123,4.5515
286,DSPC,0.10472160677873942,0.4965582692995897,0.0,0.04870593470869029,0.8302673992205221,0.22068
287,DSPC,0.07074321219810593,0.023407973832050927,0.0,0.0644574124897568,0.21281804128061407,2.710565
288,DSPC,0.01688130409171236,0.059163645909493606,0.0,0.04795330437102842,0.19085764637576683,4.353935
289,DSPC,0.17689972359418193,0.1867687154611215,0.0,0.04720067403336653,0.15066308240523194,8.767714
290,DSPC,0.39498844533055427,0.836471716386454,0.0,0.0,0.6166880006726911,7.197466
291,DSPC,0.39498844533055427,0.2822525713945204,0.0,5.3759309832991306e-05,0.4963654786616737,1.2559
292,DSPC,0.09094204540305405,0.9134320492349128,0.0,0.0,0.3504947762661318,4.075879
293,DSPC,0.3683900493905479,0.5551598735061518,0.0,0.06370478215209492,0.6919410719460355,2.575819
294,DSPC,0.5683991118763878,0.557846717862082,0.0,0.0,0.694442234271479,2.67879
295,DSPC,0.0981014092165481,0.7974062250172804,0.0,5.3759309832991306e-05,0.6513232194364551,3.938151
296,DSPC,0.3683900493905479,0.49634585988117186,0.0,0.0005375930983299131,0.7892982977993153,2.087711
297,DSPC,0.39498844533055427,0.6253667836485362,0.0,0.0,0.5257251211714609,7.401801
298,DSPC,0.39498844533055427,0.35367792783606494,0.0,0.0,0.4208224864261102,8.144751
299,DSPC,0.4085368616611537,0.5589978221677785,0.0,0.0,0.6930314280299386,1.366678
300,DSPC,0.3661697403597807,0.5114202236367472,0.0,0.041072112712405504,0.768911776588878,0.0
301,DSPC,0.09914359508813268,0.8830985606530035,0.0,0.013816142627078812,0.5809070313401324,4.751317
302,DSPC,0.39498844533055427,0.7134548502957562,0.0,0.0,0.6377470655560158,6.859189
303,DSPC,0.39498844533055427,0.8240632707251934,0.0,0.0,0.7109287260967767,5.781355
304,DSPC,0.36571661606778744,0.5515148655822846,0.0,0.015321403302402573,0.693018257374327,3.074388
305,DSPC,0.09062485839865876,0.04784895364436992,0.0,0.04746947058253148,0.20605779715611275,9.922605
306,DSPC,1.0,0.34950251239134716,0.0,0.0,0.4198952746133146,10.28466
307,DSPC,0.3487697675472382,0.7469537531242703,0.0,0.0,0.8014510391088311,3.99343
308,DSPC,0.6012959354751009,0.3511522748797455,0.0,0.04096459409273952,0.42659165935949883,8.983383
309,DSPC,0.09814672164574746,0.8467276641611374,0.0,0.0,0.43973433804675544,3.654347
310,DSPC,0.0906701708278581,0.2990300251252038,0.0,0.04779202644152944,0.49958101764920576,2.93778
311,DSPC,0.09062485839865876,0.730309261086704,0.0,0.04306120717622618,0.7934674851893008,3.235901
312,DSPC,0.7836784630024017,0.35432888370406246,0.0,0.0018278165343217113,0.4235098581452108,9.555247
313,DSPC,0.4161040373374417,0.3517879612125159,0.0,0.0048920971948022245,0.4268274230669992,9.119769
314,DSPC,0.19004032806198745,0.8132940991854762,0.0,0.0,0.6587795227454936,4.68473
315,DSPC,0.15143413838415876,0.21340408938145644,0.0,0.04918976849718722,0.3114196876525825,10.94219
316,DSPC,0.8986360958811003,0.3535474651757262,0.0,0.04096459409273952,0.42189603479865706,9.567361
317,DSPC,0.1627622456839911,0.795972578989811,0.0,0.048544656779191314,0.650676043051294,2.485856
318,DSPC,0.1627622456839911,0.795972578989811,0.0,0.048544656779191314,0.650676043051294,4.723569306
319,DSPC,0.546558521002311,0.35441374788201807,0.0,5.3759309832991306e-05,0.42226681559088286,6.749769
320,DSPC,0.6655036476505507,0.3515535167402617,0.0,0.001559019985156753,0.42548968129154013,7.347407
321,DSPC,0.09062485839865876,0.5939630789332403,0.0,0.06601643247491355,0.6767428773510502,2.179489
322,DSPC,0.4438805564366306,0.35425178625168285,0.0,0.00043007447866393045,0.42120317895449033,8.472737
323,DSPC,0.18573564728805114,0.756332657940604,0.0,0.04725443334319952,0.7693773379858978,2.821364
324,DSPC,0.15102632652136483,0.6138980055249414,0.0,0.04757698920219747,0.5606048511955065,5.092654
325,DSPC,0.1873215823100277,0.5148668446182284,0.0,0.04746947058253148,0.6307445422670603,2.507529
326,DSPC,0.09062485839865876,0.7455160762359581,0.0,0.04746947058253148,0.7677904536242478,2.844188
327,DSPC,0.1785309710453578,0.5920327572138078,0.0,0.0644036531799238,0.6805307580637457,1.893883
328,DSPC,0.15691694231727765,0.6156719361394026,0.0,0.06617771040441253,0.5615432373822118,6.021843
329,DSPC,0.09062485839865876,0.6103513657207028,0.0,0.04757698920219747,0.5748343293021007,4.825062
330,DSPC,0.1873215823100277,0.577887516047169,0.0,0.04736195196286551,0.6658646335800701,4.954294
331,DSPC,0.1785309710453578,0.5344597088098237,0.0,0.0644036531799238,0.6375264622354365,3.478019
332,DSPC,0.4406633739634782,0.35448879045604986,0.0,0.003709392378476414,0.4219340012698837,8.626805
333,DSPC,0.1873215823100277,0.5253978348912091,0.0,0.04746947058253148,0.6375318405045738,1.247133
334,DSPC,0.1785309710453578,0.5440033881460052,0.0,0.0644036531799238,0.6435683734593485,1.919481
335,DSPC,0.18768408174362233,0.7471572681642666,0.0,0.04725443334319952,0.7636829939561014,3.062849
336,DSPC,0.1650698590783452,0.6027491146211437,0.8000708911376618,0.18172389508985085,0.0,4.66254804
337,DSPC,0.4479090307671395,0.1611311999499196,0.17077360661029886,0.010935237552885505,0.2936102063294519,7.2873919
338,DSPC,0.21946128995423447,0.5891591241371377,1.0,0.1733463435235553,0.0,5.595984931
339,DSPC,0.45312429199329385,0.1195769359822545,0.31696033207181284,0.13939990717745532,0.0,8.334384704
340,DSPC,0.4245651189451267,0.31942763312508954,0.9175101782384081,0.046619441331445896,0.12438133191495927,7.247772559
341,DSPC,0.25900954506321083,0.6025358856952986,0.19070920487762985,0.056544053210517586,0.0,4.327769858
342,DSPC,0.41602166659114603,0.7532297941590294,0.3162846089647926,0.024351097121715366,0.38751327589858253,5.706133963
343,DSPC,0.45312429199329385,0.35071309420845365,0.0,0.05648518225046843,0.13489618320037683,7.421489561
344,DSPC,0.09497463147401332,0.16123450238088038,0.3938678104219338,0.5248735092360601,0.2669702581522182,1.76728131
345,DSPC,0.30971996189224704,0.3462946102044076,0.02339094200910243,0.011713657252901157,0.25662605953509826,6.804834712
346,DSPC,0.27021527980425036,0.5808570486267673,0.907232959826866,0.5964942114383589,0.08320750824220391,5.384074349
347,DSPC,0.15904061008654674,0.6108660645991053,0.48210635629264437,0.5176922150468214,0.5296667719482783,3.050242526
348,DSPC,0.09475539666500522,0.6642682272960209,0.7970729011953315,0.7258903736240208,0.4086537435004942,0.902752311
349,DSPC,0.4046914667633333,0.22170439464952707,0.3275708393087899,0.543095480349024,0.0804949936954895,5.378565705
350,DSPC,0.3978801255154289,0.5431453513845435,0.5589624575780797,0.646195811572604,0.030216294508201208,4.520785303
351,DSPC,0.25992058149440395,0.6024768273679145,0.8534950613368232,0.43530971658754164,0.1726294898358459,5.528736569
352,DSPC,0.21547157179754411,0.18672482731863144,0.8860814004979751,0.2366552895337513,0.148169573677343,4.043557273
353,DSPC,0.34170524949023523,0.29025853297129633,0.6209857671913438,0.7987957675906073,0.36986294548916865,0.277948489
354,DSPC,0.4487096955004759,0.4532105389620481,0.5551634437258981,1.0,0.16502038867986246,5.133596675
355,DSPC,0.33901938035253076,0.1741937259674624,0.8975252052459649,0.723855878885453,0.25706301139866095,2.035974164
