Formula_label,Helper_lipid,NP_ratio,IL+HL,HL_IL+HL,PEG_PEG+Chol,LnRLU_HEPG2
42,DSPC,0.09197512343109958,0.4407118773767609,0.33270032046884884,0.022146554826564795,8.790253012
43,DSPC,0.01131877432461062,0.4407118773767609,0.33270032046884884,0.022146554826564795,7.878010712
44,DSPC,0.17263147253758854,0.4407118773767609,0.33270032046884884,0.0,4.849247912
45,DSPC,0.09197512343109958,0.4407118773767609,0.33270032046884884,0.0,4.651695042
46,DSPC,0.01131877432461062,0.4407118773767609,0.33270032046884884,0.0,3.676640012
47,DSPC,0.17263147253758854,0.0,0.33270032046884884,0.13287932895938875,6.276529392
48,DSPC,0.09197512343109958,0.0,0.33270032046884884,0.13287932895938875,6.445612492
49,DSPC,0.01131877432461062,0.0,0.33270032046884884,0.13287932895938875,6.271525652
50,DSPC,0.17263147253758854,0.0,0.33270032046884884,0.022146554826564795,8.924379265
51,DSPC,0.09197512343109958,0.0,0.33270032046884884,0.022146554826564795,9.166206622
52,DSPC,0.01131877432461062,0.0,0.33270032046884884,0.022146554826564795,8.859579002
53,DSPC,0.17263147253758854,0.0,0.33270032046884884,0.0,9.389036632
54,DSPC,0.09197512343109958,0.0,0.33270032046884884,0.0,8.248570462
55,DSPC,0.01131877432461062,0.0,0.33270032046884884,0.0,9.103939052
56,DSPC,0.17263147253758854,0.8814237547535217,0.10723249689277889,0.13287932895938875,3.920092962
57,DSPC,0.09197512343109958,0.8814237547535217,0.10723249689277889,0.13287932895938875,3.385258042
58,DSPC,0.01131877432461062,0.8814237547535217,0.10723249689277889,0.13287932895938875,2.78186422
59,DSPC,0.17263147253758854,0.8814237547535217,0.10723249689277889,0.022146554826564795,5.131756262
60,DSPC,0.09197512343109958,0.8814237547535217,0.10723249689277889,0.022146554826564795,4.931803522
61,DSPC,0.01131877432461062,0.8814237547535217,0.10723249689277889,0.022146554826564795,3.251726652
62,DSPC,0.17263147253758854,0.8814237547535217,0.10723249689277889,0.0,3.419136712
63,DSPC,0.09197512343109958,0.8814237547535217,0.10723249689277889,0.0,3.036436392
64,DSPC,0.01131877432461062,0.8814237547535217,0.10723249689277889,0.0,3.912950502
65,DSPC,0.17263147253758854,0.4407118773767609,0.10723249689277889,0.13287932895938875,7.098012752
66,DSPC,0.09197512343109958,0.4407118773767609,0.10723249689277889,0.13287932895938875,7.159425582
