Formula_label,Helper_lipid,NP_ratio,PEG_PEG+Chol,IL+HL,HL_IL+HL,LnRLU_THP1
222,DSPC,0.07481126418814141,0.2801896052451245,0.6532122802694396,0.5760307721398984,3.894063022
223,DSPC,0.019495919748938023,0.3872143911197149,0.42917122799676005,0.7497392502896033,2.98597929
224,DSPC,0.07555662331059965,0.0873911523447196,0.5497219713105514,0.3973405909494074,4.7514021
225,DSPC,0.04162912117697781,0.27875149971678587,0.4253079154998057,0.5799602086763922,4.154613272
226,DSPC,0.7558171610471951,0.0050186009828545475,0.5926830763789968,0.043383390952659494,9.177343133
227,DSPC,0.7549145771179167,0.005433156958860607,0.5922561363561141,0.0435069560089751,9.118668531
228,DSPC,0.7270549683527212,0.005013114967521291,0.5931004840910046,0.04273082890833936,9.127205752
229,DSPC,0.7534296343833308,0.004937340618550041,0.5932166126299123,0.04216671347149355,9.077675524
230,DSPC,0.7270796360222852,0.000310675888555015,0.45090949506131567,0.05044108658539665,8.471702886
231,DSPC,0.7547134808774894,0.00024031643656924947,0.592949433454723,0.04188131726454862,8.736811641
232,DSPC,0.7528625073626038,0.005106031876589617,0.5926456617306564,0.04233029765132818,8.859232063
233,DSPC,0.7543755981476389,0.0051155761013974965,0.5930803135794296,0.005865816867736168,8.773277845
234,DSPC,0.7547032277506076,0.005182182635170519,0.5930650043888857,0.04281806096141645,8.861635448
235,DSPC,0.7270691134061271,0.0053257085383178054,0.5931034207043189,0.04197464870092231,9.052463393
236,DSPC,0.7524790299719046,0.0053637577170988025,0.5926712996040122,0.04212873992425586,9.064530864
237,DSPC,0.7517211667977168,0.005198699871440742,0.5924829755582568,0.043068850697766586,9.05522429
238,DSPC,0.7528778544635256,0.00022709585079958104,0.5925723084851429,0.005887426044652582,8.748602414
239,DSPC,0.41455741093876,0.0002276813393493624,0.735686329343614,0.005886208339876772,7.702456287
240,DSPC,0.727011884746989,0.00030889361624783073,0.592819427015794,0.035296056837497695,8.738644425
241,DSPC,0.754067463273569,0.0002276813393493624,0.5928979612074685,0.0058874175323713794,8.665050815
242,DSPC,0.7553088173671518,0.00022887313431971257,0.5914352412300321,0.00588743654939176,8.734434723
243,DSPC,0.7543781484771616,0.000227782165361394,0.5914352412300321,0.00588743654939176,8.570330977
244,DSPC,0.7550657539168777,0.0002971313692139519,0.5928148395091462,0.035267737124703144,8.496956012
245,DSPC,0.7687422486162313,0.0002276813393493624,0.7354528244807919,0.005886208339876772,7.924683431
246,DSPC,0.7488844900866933,0.000227782165361394,0.592819427015794,0.00588743654939176,8.445753283
247,DSPC,0.750349270009663,0.00022708632334159876,0.5926628066326791,0.005887425909040257,8.409860975
248,DSPC,0.751492768160011,0.000227782165361394,0.5914352412300321,0.00588743654939176,8.392592113
249,DSPC,0.750349270009663,0.00022708632334159876,0.5910638311840388,0.005887425909040257,8.307325842
250,DSPC,0.11944291083227157,0.013607344186701587,0.41804844711471173,0.5880474422610957,7.617154328
251,DSPC,0.11875638823807047,0.01341360527913644,0.42166880565864,0.5900098489651371,7.787229174
252,DSPC,0.11479122313554055,0.01275078400333947,0.4244312639683541,0.5933203679671075,7.437784901
253,DSPC,0.11747285422612844,0.015195778523264173,0.4244191447284967,0.597288427727752,7.466931882
254,DSPC,0.11832456163008795,0.012702999225378054,0.42444139155642274,0.5962190347431775,7.699078326
255,DSPC,0.11600216308722053,0.012702167635836854,0.4160377532813872,0.591355178080928,7.728731954
256,DSPC,0.11827702409779209,0.012691686306766101,0.418210807230099,0.5971576902504176,7.707732448
257,DSPC,0.11773057718274779,0.012722564498009048,0.419722237946167,0.5868579455787082,7.575879347
258,DSPC,0.11643210318670685,0.012725502330938507,0.421172362330728,0.5874639119277429,7.632219682
