Formula_label,Helper_lipid,NP_ratio,IL+HL,HL_IL+HL,PEG_PEG+Chol,LnRLU_RAMOS
26,DSPC,0.9999999999999999,0.38886800523675574,0.5940179541886397,0.05504650282686728,1.739803149
27,DSPC,0.5500224988750563,0.38886800523675574,0.5940179541886397,0.05504650282686728,1.750003782
28,DSPC,0.10004499775011244,0.38886800523675574,0.5940179541886397,0.05504650282686728,0.029998828
29,DSPC,0.9999999999999999,0.38886800523675574,0.5940179541886397,0.009174417137811215,0.750376422
30,DSPC,0.5500224988750563,0.38886800523675574,0.5940179541886397,0.009174417137811215,0.389677328
31,DSPC,0.10004499775011244,0.38886800523675574,0.5940179541886397,0.009174417137811215,0.310871268
32,DSPC,0.9999999999999999,0.38886800523675574,0.5940179541886397,0.0,0.334549921
33,DSPC,0.5500224988750563,0.38886800523675574,0.5940179541886397,0.0,0.316946956
34,DSPC,0.10004499775011244,0.38886800523675574,0.5940179541886397,0.0,0.223356112
35,DSPC,0.9999999999999999,0.0,0.5940179541886397,0.05504650282686728,2.18331249
36,DSPC,0.5500224988750563,0.0,0.5940179541886397,0.05504650282686728,1.473675757
37,DSPC,0.10004499775011244,0.0,0.5940179541886397,0.05504650282686728,1.207976356
38,DSPC,0.9999999999999999,0.0,0.5940179541886397,0.009174417137811215,1.382008915
39,DSPC,0.5500224988750563,0.0,0.5940179541886397,0.009174417137811215,1.117792226
40,DSPC,0.10004499775011244,0.0,0.5940179541886397,0.009174417137811215,0.730273883
41,DSPC,0.9999999999999999,0.0,0.5940179541886397,0.0,0.0
42,DSPC,0.5500224988750563,0.0,0.5940179541886397,0.0,0.131923514
43,DSPC,0.10004499775011244,0.0,0.5940179541886397,0.0,0.0
44,DSPC,0.9999999999999999,0.7777360104735116,0.1914576707862002,0.05504650282686728,0.49997953
45,DSPC,0.5500224988750563,0.7777360104735116,0.1914576707862002,0.05504650282686728,0.243262479
46,DSPC,0.10004499775011244,0.7777360104735116,0.1914576707862002,0.05504650282686728,0.250938927
47,DSPC,0.9999999999999999,0.7777360104735116,0.1914576707862002,0.009174417137811215,0.304340292
48,DSPC,0.5500224988750563,0.7777360104735116,0.1914576707862002,0.009174417137811215,0.081475525
49,DSPC,0.10004499775011244,0.7777360104735116,0.1914576707862002,0.009174417137811215,0.142305086
50,DSPC,0.9999999999999999,0.7777360104735116,0.1914576707862002,0.0,0.0
51,DSPC,0.9999999999999999,0.0,0.9965782375910793,0.009174417137811215,0.348652633
52,DSPC,0.5500224988750563,0.0,0.9965782375910793,0.009174417137811215,0.441437743
53,DSPC,0.10004499775011244,0.0,0.9965782375910793,0.009174417137811215,0.739789565
54,DSPC,0.9999999999999999,0.0,0.9965782375910793,0.0,0.24207624
55,DSPC,0.5500224988750563,0.0,0.9965782375910793,0.0,0.30976262
56,DSPC,0.10004499775011244,0.0,0.9965782375910793,0.0,0.311425131
57,DSPC,0.9999999999999999,0.7777360104735116,0.5940179541886397,0.05504650282686728,0.370811282
58,DSPC,0.5500224988750563,0.7777360104735116,0.5940179541886397,0.05504650282686728,0.609538488
59,DSPC,0.10004499775011244,0.7777360104735116,0.5940179541886397,0.05504650282686728,0.367021171
60,DSPC,0.9999999999999999,0.7777360104735116,0.5940179541886397,0.009174417137811215,0.834386124
61,DSPC,0.5500224988750563,0.7777360104735116,0.5940179541886397,0.009174417137811215,0.708084509
62,DSPC,0.10004499775011244,0.7777360104735116,0.5940179541886397,0.009174417137811215,0.322301537
63,DSPC,0.5500224988750563,0.0,0.1914576707862002,0.05504650282686728,1.329498557
64,DSPC,0.10004499775011244,0.0,0.1914576707862002,0.05504650282686728,1.225443071
65,DSPC,0.9999999999999999,0.0,0.1914576707862002,0.009174417137811215,2.203131819
66,DSPC,0.5500224988750563,0.0,0.1914576707862002,0.009174417137811215,2.00065016
67,DSPC,0.10004499775011244,0.0,0.1914576707862002,0.009174417137811215,1.916089764
68,DSPC,0.9999999999999999,0.0,0.1914576707862002,0.0,0.0
69,DSPC,0.5500224988750563,0.0,0.1914576707862002,0.0,0.045107881
70,DSPC,0.10004499775011244,0.0,0.1914576707862002,0.0,0.085127385
71,DSPC,0.9999999999999999,0.7777360104735116,0.010305543255102452,0.05504650282686728,0.065140745
72,DSPC,0.5500224988750563,0.7777360104735116,0.010305543255102452,0.05504650282686728,0.088246972
73,DSPC,0.10004499775011244,0.7777360104735116,0.010305543255102452,0.05504650282686728,0.130431595
74,DSPC,0.9999999999999999,0.7777360104735116,0.010305543255102452,0.009174417137811215,0.0
75,DSPC,0.5500224988750563,0.7777360104735116,0.010305543255102452,0.009174417137811215,0.0
76,DSPC,0.10004499775011244,0.7777360104735116,0.010305543255102452,0.009174417137811215,0.0
77,DSPC,0.9999999999999999,0.7777360104735116,0.010305543255102452,0.0,0.547988749
78,DSPC,0.5500224988750563,0.7777360104735116,0.010305543255102452,0.0,0.0
79,DSPC,0.10004499775011244,0.7777360104735116,0.010305543255102452,0.0,0.0
80,DSPC,0.9999999999999999,0.38886800523675574,0.010305543255102452,0.05504650282686728,2.636761787
81,DSPC,0.5500224988750563,0.38886800523675574,0.010305543255102452,0.05504650282686728,3.147255832
82,DSPC,0.10004499775011244,0.38886800523675574,0.010305543255102452,0.05504650282686728,1.424786004
83,DSPC,0.9999999999999999,0.38886800523675574,0.010305543255102452,0.009174417137811215,1.112897696
84,DSPC,0.5500224988750563,0.38886800523675574,0.010305543255102452,0.009174417137811215,1.341874768
85,DSPC,0.10004499775011244,0.38886800523675574,0.010305543255102452,0.009174417137811215,1.167935292
86,DSPC,0.9999999999999999,0.38886800523675574,0.010305543255102452,0.0,0.297204899
87,DSPC,0.5500224988750563,0.38886800523675574,0.010305543255102452,0.0,0.614253544
88,DSPC,0.10004499775011244,0.38886800523675574,0.010305543255102452,0.0,0.976923367
89,DSPC,0.9999999999999999,0.0,0.010305543255102452,0.05504650282686728,1.353074413
90,DSPC,0.5500224988750563,0.0,0.010305543255102452,0.05504650282686728,1.484356306
91,DSPC,0.5500224988750563,0.7777360104735116,0.1914576707862002,0.0,0.073780489
92,DSPC,0.10004499775011244,0.7777360104735116,0.1914576707862002,0.0,0.0
93,DSPC,0.9999999999999999,0.38886800523675574,0.1914576707862002,0.05504650282686728,1.153250045
94,DSPC,0.5500224988750563,0.38886800523675574,0.1914576707862002,0.05504650282686728,1.033899926
95,DSPC,0.10004499775011244,0.38886800523675574,0.1914576707862002,0.05504650282686728,0.510017256
96,DSPC,0.9999999999999999,0.38886800523675574,0.1914576707862002,0.009174417137811215,0.224715732
97,DSPC,0.5500224988750563,0.38886800523675574,0.1914576707862002,0.009174417137811215,0.389421278
98,DSPC,0.10004499775011244,0.38886800523675574,0.1914576707862002,0.009174417137811215,0.466761628
99,DSPC,0.9999999999999999,0.38886800523675574,0.1914576707862002,0.0,0.520292285
100,DSPC,0.5500224988750563,0.38886800523675574,0.1914576707862002,0.0,0.618539265
101,DSPC,0.10004499775011244,0.38886800523675574,0.1914576707862002,0.0,0.615786268
102,DSPC,0.9999999999999999,0.0,0.1914576707862002,0.05504650282686728,1.221884942
103,DSPC,0.5390859800509974,0.6612789072809051,0.3737154498611167,0.0486673820112616,3.254010566
104,DSPC,0.49474239373031337,0.6841930772421481,0.4754097632945533,0.051178900916294914,2.762145991
105,DSPC,0.43867266716664166,0.5619122626932997,0.5721553474095246,0.04673138275668299,3.801107642
106,DSPC,0.41298925693715305,0.5349541244636862,0.5895882943520792,0.046810196722439475,3.751537987
107,DSPC,0.48212739538023086,0.5990559745680324,0.49573953665311377,0.053613492849688645,1.755138323
108,DSPC,0.4354848737063146,0.6318542489014478,0.38960284428968234,0.04526401878461909,1.314174584
109,DSPC,0.4253128011099444,0.6167846835262549,0.3365561483032084,0.048308872360921566,2.483369383
110,DSPC,0.4942490595470226,0.5625796570184194,0.4444810949639708,0.05325979729125334,2.506398354
111,DSPC,0.500159621718914,0.5868226686714972,0.5827728891751539,0.05125499613527678,1.834201379
112,DSPC,0.4245632102894854,0.651004205866722,0.3835216736443783,0.05343894301540155,1.525772649
113,DSPC,0.44330554087295626,0.6383747485968345,0.3653977205023952,0.04688583804860147,2.041579064
114,DSPC,0.4093489391030447,0.6622916007103321,0.4693492419789863,0.04115867937705708,1.716800355
115,DSPC,0.44950015839208035,0.6749297119784305,0.5748146463507909,0.044403143269991625,1.902205878
116,DSPC,0.40045982330883445,0.545880765810725,0.33334983334004264,0.054191892017110284,4.037764151
117,DSPC,0.40900176061196936,0.5724255566645493,0.3288573332394026,0.05497185373685478,2.835167431
118,DSPC,0.4034469977501124,0.5655588471359871,0.33654102310696027,0.05422600532116194,2.498383448
119,DSPC,0.400722413079346,0.5299983982526864,0.33146506843524814,0.05418252668035184,3.045987467
120,DSPC,0.40114684355782204,0.5596701901564545,0.32820475866511006,0.05432043372057019,2.595182577
121,DSPC,0.40611819679016037,0.5798406822041038,0.3355808816070206,0.05454865370015711,2.270704012
122,DSPC,0.4015263020848956,0.538703422816182,0.3257941413389155,0.054823369316161885,3.187736046
123,DSPC,0.4032877897105144,0.5380458089102622,0.3360710810756411,0.05443885190197135,3.140680956
124,DSPC,0.40367991585420726,0.5211369716255978,0.33408837627309684,0.05398784621383273,3.290696622
125,DSPC,0.4885894792260387,0.694302808275111,0.501308207399058,0.04312277324281241,2.80655423
126,DSPC,0.5288381838908053,0.5341471647633738,0.570990603639145,0.05394187117971536,4.252407596
127,DSPC,0.4888456005699714,0.5839645012767831,0.4586138160702065,0.04089390334751545,3.618489822
128,DSPC,0.5263201445927704,0.5452231254617808,0.49616166197013,0.04960208268443445,3.829235588
129,DSPC,0.4610050964451776,0.6203293715893035,0.4340901642445956,0.04140119281184417,3.443806945
130,DSPC,0.10004499775011244,0.0,0.010305543255102452,0.009174417137811215,1.075372334
131,DSPC,0.10004499775011244,0.0,0.010305543255102452,0.05504650282686728,0.793092204
132,DSPC,0.9999999999999999,0.0,0.010305543255102452,0.009174417137811215,0.942835325
133,DSPC,0.5500224988750563,0.0,0.010305543255102452,0.009174417137811215,1.111716949
134,DSPC,0.9999999999999999,0.0,0.010305543255102452,0.0,0.283349171
135,DSPC,0.5500224988750563,0.0,0.010305543255102452,0.0,0.154201258
136,DSPC,0.10004499775011244,0.0,0.010305543255102452,0.0,0.061948121
137,DSPC,0.12404379781010944,0.0033831516455597455,0.4911638017793164,0.0832463675042145,1.833370812
138,DSPC,0.20908954552272385,0.22006040416348005,0.5004428163117426,0.09963417011662978,7.314382115
139,DSPC,0.19394030298485077,0.12793757372289266,0.4967795177327805,0.16862578699297012,3.992711135
140,DSPC,0.2059397030148492,0.16722620451864623,0.470794251439153,0.09362492689136345,6.355439534
141,DSPC,0.26848657567121637,0.2154976862353688,0.47220321243106156,0.12692806110161817,4.162216518
142,DSPC,0.07229638518074089,0.15103633323395593,0.47659111952014815,0.12903817704331472,3.361828392
143,DSPC,0.12509374531273432,0.2319986519242485,0.5560162634354494,0.041594513698551584,5.480896524
144,DSPC,0.12359382030898447,0.120069477750269,0.5466567368463426,0.0428674640764229,5.545138793
145,DSPC,0.4000299985000749,0.5184906736490076,0.3256444990137273,0.04071147604903726,3.941777618
146,DSPC,0.5288381838908053,0.5341471647633738,0.570990603639145,0.05394187117971536,3.624159711
147,DSPC,0.40045982330883445,0.545880765810725,0.33334983334004264,0.054191892017110284,4.593960802
148,DSPC,0.23278836058197083,0.025820835547720578,0.4606899883257518,0.13336162111950828,3.868217074
149,DSPC,0.1247937603119843,0.170324186293699,0.5570226641439555,0.04219085081250932,7.355434396
150,DSPC,0.12674366281685912,0.07779952558103359,0.2754720019322893,0.043062420440601386,7.402071503
151,DSPC,0.1283935803209839,0.22985987789544626,0.3078378487178455,0.04272984781935573,7.368888995
152,DSPC,0.11834408279586017,0.1975579089271131,0.26814540477436494,0.0137042855996055,4.686457872
153,DSPC,0.12659367031648405,0.06722231583859384,0.5392496276317378,0.04219085081250932,4.830816615
154,DSPC,0.12389380530973448,0.2280970096050397,0.45964333158890547,0.04342939712611383,6.574032323
155,DSPC,0.11804409779511016,0.10468326700973463,0.26750130832092106,0.013646945492494181,2.944310232
156,DSPC,0.1283935803209839,0.15042710669241838,0.31458073346483634,0.04122753701303914,4.835165124
157,DSPC,0.09374531273436326,0.09642630303187422,0.49446479610321636,0.10177869012259315,4.616325536
158,DSPC,0.23098845057747108,0.052173124035931384,0.46203856527514997,0.06747783804860148,3.189300257
159,DSPC,0.25078746062696855,0.22781183973453278,0.4590998752063121,0.10560900927762935,6.862576328
160,DSPC,0.0965951702414879,0.1838827174096206,0.7321162594098465,0.07838392642117456,6.596282933
161,DSPC,0.1744412779361032,0.7621164789298351,0.49112354575097616,0.07678987144347986,4.42687573
162,DSPC,0.0709464526773661,0.5659455325547331,0.726399903385532,0.05435842154153144,3.955716454
163,DSPC,0.15749212539373025,0.68842599193747,0.49989935992914936,0.08269590247594583,3.417038142
164,DSPC,0.21718914054297278,0.8778824840888173,0.748339438830965,0.09170976731384534,2.492903468
165,DSPC,0.1021448927553622,0.5242199955928293,0.5418662694738536,0.08695053842360578,4.98859386
166,DSPC,0.2503374831258436,0.8588927631664225,0.6938126484441044,0.07275312790284293,2.430248989
167,DSPC,0.2738863056847157,0.7516559295889664,0.537458234370597,0.08871661372263444,2.692105734
168,DSPC,0.2699865006749662,0.6831114625325676,0.6627953786079466,0.08615924494546957,3.657647733
169,DSPC,0.04349782510874456,0.17147782804256806,0.6584275995330301,0.07927843209211116,6.219381336
170,DSPC,0.40045982330883445,0.545880765810725,0.33334983334004264,0.054191892017110284,3.554621619
171,DSPC,0.23263836808159588,0.3496441857752082,0.3778028259731894,0.09617082764710605,6.214836991
172,DSPC,0.08009599520023991,0.05105836908758604,0.019826093957570144,0.4142593378364431,2.071290089
173,DSPC,0.08099595020248984,0.03810906451320206,0.9999999999999999,0.36140322710122824,4.35315751
174,DSPC,0.12434378281085934,0.05970420107068325,0.9914657219918682,0.12025367263386048,6.361015558
175,DSPC,0.1333433328333583,0.03433704486240552,0.010466567368463428,0.11384304865881491,3.182416434
176,DSPC,0.1484925753712314,0.22098072510920708,0.0007849925526347574,0.04228259498388743,3.734082052
177,DSPC,0.036898155092245366,0.2276174057319144,0.00857453403647196,0.09474879299074532,2.50110323
178,DSPC,0.23113844307784603,0.05970420107068325,0.9847429652590475,0.09651486828977397,5.968036063
179,DSPC,0.12419379031048439,0.2235602162106109,0.0,0.11891191412745561,3.930674526
180,DSPC,0.23008849557522115,0.2214473667154912,0.3778028259731894,0.09617082764710605,4.654041822
181,DSPC,0.4000299985000749,0.5184906736490076,0.3256444990137273,0.04071147604903726,5.047445881
182,DSPC,0.5288381838908053,0.5341471647633738,0.570990603639145,0.05394187117971536,3.55783063
183,DSPC,0.006299685015749179,0.8928798268241149,0.7552030916629765,0.9072695787795733,0.29273326
184,DSPC,0.023248837558122015,0.9212153421390332,0.9343222897628919,0.7715340772256564,0.008140197
185,DSPC,0.028948552572371278,0.9860914876793654,0.8700132844893523,0.46575075402240856,1.142162927
186,DSPC,0.017849107544622766,0.9428104786965144,0.9388913489795097,0.28381059415818993,0.864511029
187,DSPC,0.04934753262336877,0.961787237352068,0.8906847550420675,0.8513400383031917,0.227225865
188,DSPC,0.06629668516574161,0.7852411629745808,0.8218066905519101,0.6167731281322034,0.645392964
189,DSPC,0.06839658017099137,1.0,0.40662614226480415,0.17507081503228247,1.550145026
190,DSPC,0.24583770811459427,0.23092278377642678,0.6989050360291453,0.10503560820651614,6.405931111
191,DSPC,0.0,0.8120600930690758,0.7740026568978704,1.0,0.251989834
192,DSPC,0.0935953202339882,0.8278740586153706,0.3296566160782577,0.7781855296505694,1.50489309
193,DSPC,0.06419679016049196,0.9523247825579737,0.7975121774485728,0.5309005837222904,1.100348126
194,DSPC,0.002399880005999666,0.8987646959700313,0.8936033170967352,0.8016032293948326,0.40796271
