NP_ratio,IL+HL,HL_IL+HL,PEG_PEG+Chol,Predicted_LnRLU_RAMOS,Predicted_LnRLU_THP1
0.3072592053523631,0.15007354540103104,0.13003608228384803,0.2567337833596216,5.899149,5.3588166
0.24167017611704117,0.21325860019663892,0.440235116350629,0.24545186197013721,5.508077,4.916936
0.3334986552371382,0.2635481053049755,0.2187281661495888,0.5461567239066333,5.548322,5.3382287
0.19206893797630728,0.7308857101313379,0.2702088224342421,0.10983916587171388,5.5396695,5.1938424
0.10119962527590744,1.1854213106194096,0.3131534598989873,1.068249111999225,4.4169126,3.7631803
0.26805264783261307,0.1984255801826815,0.8248901471687423,0.9990368116588222,3.6276371,3.6912303
0.2039099115308244,0.14688571111173296,0.779341985629554,0.33452932288678683,4.211784,3.6938224
0.1322453109011368,0.8453528530415978,0.3329615802617856,0.7717131298141743,4.848834,4.0308065
0.03933938487391044,1.0021118927472121,0.2284701632707007,0.5727093271328191,4.777909,3.9944854
0.0888371439911001,1.022303664611453,0.23486550510821774,1.092228030016013,4.833709,4.0141377
0.18027130474535666,0.5652816972541121,0.16067963189293866,0.9843713665126073,5.197564,4.5217457
0.08705877853935372,1.0876225906846908,0.3451899844710779,0.27139572499010434,4.9051833,4.192228
0.1593566043316246,0.13643287110216282,0.29574457303277113,1.0958474675205987,5.059566,4.2429
0.08395506166210964,0.22334984527480206,0.7682588151846774,0.19632927104202683,5.0161653,4.2231545
0.04096381803757875,0.7595591473288391,0.5602312814778059,0.20160058811543946,5.1545553,4.293349
0.45398731219582733,0.3330759637182973,0.4030610561228719,0.07795993888941342,6.907085,7.352584
0.44260707795305365,0.2760517333798335,0.5954186004216517,0.24065165665061558,6.7069335,7.061296
0.2889795403700536,0.3953678696014434,0.5631184256078422,0.8778984958285597,5.383162,4.581445
0.17961914509192953,1.1696577853182095,1.105064080272395,0.17563263688743772,2.9401176,3.1884544
0.32721166889630077,0.2105558758935814,0.974028047564551,0.9084223461336396,3.2115412,3.6313555
0.6555608083722894,0.5803349568996514,0.24754826768054752,0.6054790199500045,5.9555535,6.3790584
0.55337107631705,0.600737499836103,0.6967688060237465,0.160110360262025,5.9323378,6.090184
1.0225139691150569,0.43004486731923913,0.34761570809668013,0.4500412687346894,6.1890197,7.038216
0.4840443148055362,0.5463791275170676,0.7023357160943839,0.5182762017667558,6.0360417,6.580289
1.1109219105263788,0.4635175980448281,0.420556464903255,0.7207743165416571,6.12754,6.7488394
0.3730440063926841,0.4560037120222094,0.4862798534025853,0.4083138755468239,6.14574,6.8859425
0.19520483167635191,0.10317183836415142,0.8911945884583202,1.1514967130405922,2.3542798,3.125801
0.9550315354363157,0.6663105577470058,0.258976052837111,0.3846288590487396,5.8514314,5.9510565
0.6759977015370972,0.6293161550783902,0.657318344966849,0.2315862340682347,5.7696815,5.7900515
1.1703869935698306,0.6759459292643246,0.4639728160084001,0.7252559324879376,5.513696,5.752497
1.0936679969946228,0.6379434089106959,0.6719848891134989,0.32810959454217165,5.4493685,5.686265
0.05945392040233459,0.02032971526326505,0.17635513795354352,0.8643570127647333,4.3419337,3.9484742
0.06172501355602634,1.1466672608843145,0.4070106938923875,0.17164991922328676,4.0859222,3.9153862
0.25959245063848674,1.1718020908175273,0.839756395181888,0.18788942991617527,3.3784297,3.6995676
0.04672401311290906,0.3602003000650271,0.8555415092981851,1.1043861718932784,3.6236537,3.7412646
0.22332887655865277,1.1115636147127659,0.39389980967138205,1.0831858506936782,4.742065,4.153391
0.044261135435653604,0.6279894234498081,0.13546846194939322,0.5649929666414758,4.740703,4.016143
0.2045506860919264,0.840808406213696,0.4308065817455847,0.6943462466852088,4.9325776,4.2458267
0.30260140659780366,0.3163262174576168,0.7232962924241367,0.4830170645681493,4.9717507,4.4900365
0.3650347966755804,0.4032842022028949,0.5931468914597946,0.2815261237871238,6.398997,7.2620296
0.3628587488636949,0.3376667305426689,0.14669889245469686,0.010801318010671891,6.453513,7.596614
0.6652249276395984,0.4738623928440866,0.18785440268309653,0.31653532812279656,6.514139,7.966699
0.20153737158447615,0.28666668315148197,0.49105286675135285,0.34783042519658774,5.2202973,4.623524
0.22986745606218864,0.7685975338035518,0.37550329723956566,0.18142923796267188,5.376828,5.007914
0.10994552572749335,0.7461564861228045,0.25139262600557805,0.1282779592036678,5.3013,4.963426
0.3211711395759188,0.0702731765035328,1.182603586195222,0.8317889235832241,2.4749417,3.1917913
0.892846165160064,0.4279823616021173,0.31641347940185566,0.4668288500076917,6.1707697,7.080602
0.8247104846322482,0.24143815136742497,0.1563499406108422,0.22697487965139412,5.8674664,6.675646
0.5355025163913283,0.4884260988139504,0.360274262594302,1.0078227784258367,5.929358,6.7579894
0.9975795778173152,0.47202902266120594,0.42786755211975996,0.431861516476937,6.118589,6.759943
0.6480761919359191,0.7114170580453146,0.5755560626854761,0.6395762958762102,5.5517063,5.908621
1.18800337313259,0.5819101855994343,0.5411231935641202,0.3979914910089712,5.5408134,5.846014
1.0448456664618773,0.6811253402076554,0.28926840025813627,0.8745109341025831,5.5636625,5.91328
0.7604628689960655,0.7439873653295247,0.3781728828828569,0.2235493034660794,5.7289333,6.0314517
0.7724980523262412,0.6340622700584133,0.27738672828577743,0.39162268802413097,5.7467976,6.116661
1.0079214486407981,1.121575155749356,0.24416698714074433,0.23681272468618592,5.7103915,5.9360275
0.3944665843898238,0.7568386660421147,0.5664317886721748,0.6763764070990913,5.506323,5.826967
1.0519795318279188,1.1391744498418372,0.6003908306435567,0.7002790045025172,5.3928185,5.746094
0.07094944134517814,0.009674623423181603,0.06669349989717205,0.8057988512787011,3.5827727,3.9553924
0.003758906694793576,0.9681438765428547,0.4577057145279226,0.09906083408896971,3.4580832,3.8406227
0.13045432830227635,0.48107412580305886,0.004375719965890957,1.0997411027548558,3.4403129,3.821625
0.06871919225099508,0.7041795054308595,0.1526234701432414,1.165435315785967,4.3636613,4.03493
0.28544854322709307,1.0612961254706366,0.29191354447620776,0.8571776195321179,4.8036046,4.3215814
0.022946889706811278,0.01658079856765074,0.26201528243799854,0.21049696836786683,5.0378284,4.654949
0.29269544779621304,0.8487026234569042,0.5719835876487842,0.16981421747869593,5.1994643,4.6620717
1.0944496806554445,0.3696564021078496,0.23557709287454132,0.43701613421924473,6.068117,7.1006174
1.1303807189565347,0.15430456213266464,0.338626588051177,0.13672167198581203,5.970656,6.988795
1.1569890814275468,0.3253239213437081,0.20897383324369612,0.9110769116795795,5.737717,6.496724
0.5674168901894544,0.6789143755101563,0.26086853206620925,0.8934519270941661,5.698538,5.942752
0.7034880797150553,0.6586535539180861,0.1926708627615116,0.29375480151652367,5.698615,6.398499
0.9554500098670352,0.7385113608544364,0.380311375410969,0.38795262483282084,5.4858136,5.939998
0.41682499279602586,1.0723935461945935,0.6027818554515753,0.6307991410656494,5.3660593,5.9318376
0.59752589593878,0.74682928275171,0.4156529518362154,0.6245956772849622,5.360137,5.9296308
0.1054227868403223,1.0657229321747934,0.0019755392062955355,0.22811350972627362,2.6768425,3.9349682
0.2525515918798949,0.01293757740934992,0.1736481480022705,0.6212949639229295,4.2642117,4.0800667
0.2501442267363718,0.007632972852409335,0.10108823410990556,0.5087678698796312,3.518539,4.079281
0.3291815398376616,1.0000009285933695,0.4680808899420722,0.47427465645787054,4.794484,4.3258967
0.14434518402296145,1.1812840904496316,0.25281965387875877,0.1069830162836105,5.1830807,5.2521143
0.5169881713974808,0.7494678330647979,0.6367092121798564,0.5901245128149103,5.1939254,5.8724313
0.5920568235730953,0.4502860090035118,0.3685922793405147,1.1986007344213536,5.9948387,7.305924
0.5994062715290149,0.18749202763627462,0.5588007050101659,0.16285828029525803,5.8956313,7.06107
0.5008811915056418,0.33033935727470365,0.23094578084184963,0.4975342679645583,5.7341037,6.5917253
0.716653815222646,0.5733758792292283,0.4665242796823129,0.6791040767868478,5.5814786,6.056163
1.1248866510780668,0.5953570179429203,0.2804142136927239,0.9983758565909969,5.599225,6.275935
0.7190020118306807,0.7764825350546837,0.26605413771580644,1.079549992194394,5.4696336,5.987563
0.05496980859058788,1.0899708314961303,0.12589140799855267,0.30306012890174944,3.8574302,4.153834
0.19704183234570743,0.24663682849642854,0.6657063877769986,0.8279874582954795,4.4490457,4.512927
0.15520929845716472,0.5499693656758955,0.0973273311541051,0.5871454834391662,4.3446712,4.390175
0.21834109042801916,0.035660962745463466,0.1666788456004429,0.21425544112602055,4.72022,5.0174966
0.299145870152781,0.20684542887171334,0.41823089953960363,0.670847603261864,4.6015506,4.63343
1.074209910748777,0.9650816390458827,0.7047055646135756,0.18272325609900633,5.021936,5.6754436
0.9857770085232892,0.5878693945699568,0.6645520994173657,0.7396445937961649,5.1184144,5.861172
1.0292481623389063,0.863945778366479,0.651988700802396,0.1266315550624613,5.009205,5.6694784
0.7417655584241106,0.6479151689875705,0.653668835013267,0.7970947007820447,5.125048,5.868143
0.3823841838839092,0.6331944162340433,0.7186042106421163,0.5829241191822827,5.0782633,5.8192534
0.695612053885888,0.7137905305595856,0.6483624886960079,0.3766756992877686,5.179486,5.889807
1.126948628573312,0.1830585422338851,0.6872098521848923,0.06578973715917856,5.862442,7.0865927
0.8681561094702052,0.5560965162784964,0.32063003724182687,0.7377472427992919,5.7307696,6.7580285
0.7026780245064506,0.08526356727627542,0.2718209503969214,0.0037442821983962394,5.6967072,6.664407
0.7852110079334035,0.6693709723751167,0.25523149218458624,1.1574683337892675,5.579634,6.0778637
0.3857304557500717,1.0784398855905744,0.26863338154627675,0.8523052635012985,5.341194,6.036658
0.3219749973162912,0.08106933062433296,0.3310151304212109,0.2876755707278241,3.338129,4.2696247
0.028856673842894084,0.3341876008101291,0.010437949660280872,1.182861968171769,3.3698463,4.393918
0.21284195319049082,0.6025772699815017,0.06059724718650858,0.5523518740802987,4.1999702,4.544534
0.07710162331885508,0.9873668181484011,0.6052504150205049,0.06350258829690165,4.4972844,5.3625565
1.113957908690073,0.7550238948143871,0.6277663821503194,0.821837679470829,5.012036,5.735051
1.179843328170674,0.9012283715656011,0.6908220023789347,0.8674473905089742,4.745903,5.7329903
0.9705832709588534,1.0823915487064306,0.5891208170492125,0.9017849778149998,5.074116,5.820175
0.6995240355958674,0.8904405619503774,0.6310336597010868,0.5845056947930335,5.089006,5.8969407
1.0561264322115458,0.3072476901773085,0.6117184461048945,0.5400132916545431,5.707885,6.867976
0.6642337889053846,0.41314603041427295,0.2877963443598964,1.1948893780857435,5.726014,7.371239
0.4457041024707135,0.8763427075207298,0.21587831123738188,0.665628273775036,5.437455,6.249011
0.4293111630328584,0.7196121956287661,0.22362307762718073,0.4461798744993208,5.566182,6.581627
0.9792216939528432,1.1490294321260615,0.23842053110478192,0.42357649467279135,5.4704933,6.328013
1.1537098248164666,0.8537815781379517,0.21181088647288998,0.618739926099983,5.553596,6.3927145
0.466853906012323,1.0429755807493495,0.3719429988840747,0.2784803485357269,5.237981,6.079545
0.2796774810011123,0.8793281544265106,0.018604110531571367,0.17461815269769598,2.794844,4.373345
0.22658845411514783,0.38698265588155784,0.0699421726089324,1.1701687621846044,4.079425,5.328909
0.14012973334570272,0.9705215008017842,0.08605850848953314,0.11564954075043732,3.7761774,5.2559543
0.09895284025163806,1.0310546330845534,0.09895248910171008,0.09214465148416498,3.6936724,5.0530114
1.1009177859145631,1.106837220905732,0.3280655614495515,0.02621477469825698,4.486681,5.591864
0.30079626406762583,0.3455390595043289,0.050950199111271605,0.9415964347742565,4.094522,5.4071355
1.098313183454262,0.9611303807116752,0.44535836271572177,0.8073704253792209,4.865473,5.746122
1.0872455180131086,1.0328456689916439,0.47612651398835637,0.8153023391497383,4.8878074,5.759864
1.15990519415029,1.1588831005191342,0.5059285969065389,0.5743181406791685,4.9614854,5.766208
1.0139388304085184,0.872172013191793,0.6200514175704696,1.1383349886786163,4.685367,5.73884
0.4394525719475518,0.7797717148637507,0.6074882844364883,0.9567826555472893,5.0057693,5.8773937
1.135907398200573,0.9232856757143293,0.35867144470657025,0.7839525906169035,5.054631,5.902918
0.6373728285897968,0.6961378561906234,0.6180911199984128,0.9206283712194264,5.0475316,5.9001913
0.7520391452298167,0.4353940352125531,0.7495495737935003,0.5286903177556754,5.6957273,7.1883235
1.031144983698623,0.1374624192518562,0.5162985092875279,0.08669779200207212,5.6482487,6.9224496
0.6681273822805219,1.0232732817159877,0.20745334382582928,0.6098051682460539,5.361571,6.2678905
1.1204581766171091,1.0925320096292068,0.19728161054092763,0.7673901255323711,5.4153714,6.3843303
1.026991540486182,0.5130288551191411,0.6749280139997809,0.9359453885114165,5.546353,6.471731
0.5351081052913459,0.7344466047710329,0.3217744683445439,0.9440406028794139,5.2209473,6.122122
1.0689472131511375,0.6177029301001291,0.8157934541063037,0.727698152035451,3.4810185,5.649809
0.16393991210454714,0.8363291228127373,0.8961689725171881,0.03980977033370172,2.902145,5.462663
1.1215568680668913,0.6958247615071567,0.8355771700867963,0.38986273365340857,3.5802078,5.6806026
0.994403608502469,0.9334671377263476,0.8423385842098776,0.7032561715125917,3.6033483,5.7336965
0.2864672583992402,0.373995100606671,0.022899647013925228,1.04432666683912,3.4042447,5.465823
1.1716570463716254,1.1356215409109223,0.5248486966186825,0.3443567749507955,4.9473424,5.781484
0.8730997287112413,0.9137107305794234,0.7151912377925931,0.12408004476158371,4.9486356,5.828564
0.5626697505372322,1.0081010420795975,0.680075213856884,0.5943272857376904,5.048914,5.9248953
0.8110685696668437,0.4084933447197068,0.45572693591130875,0.43352322460775095,5.6765313,7.3570857
0.45110618993189255,0.23541480802090495,0.6400818430601171,0.2518573361579644,5.599784,6.993684
0.4531550638251538,0.9389851777559347,0.19998982245418376,0.3536011701125275,5.325354,6.26908
0.8651448704689463,0.6551557036963397,0.16462449452772945,0.3771310020148417,5.482962,6.490285
0.7739996218064032,0.9540672138110298,0.22253578084170664,0.1656794812256242,5.472504,6.4818277
0.6787088778933705,0.5240318379647445,0.7450657372565869,0.3609769592746572,5.4996576,6.5676923
0.4645455204407192,0.8853097140619856,0.2268576341213801,1.1759280657274245,5.219303,6.2327595
1.1435659924139674,0.6151740209566311,0.7903255507886279,0.9243311792345135,3.4567988,5.649809
0.900876622512084,1.1543995847028636,0.7952425831097815,0.6484380513303512,3.5839558,5.7339396
0.3552858953891134,0.9723130185956251,0.8660740817557233,0.033535246337112495,2.9099405,5.5312495
1.0511074465116028,1.1605454460677382,1.006221523720834,0.2224492687373348,3.399393,5.6481805
1.1341536622804804,1.1964091138215665,0.9532899157177085,0.13081434748580817,3.181582,5.6235056
0.4722530653794403,0.6197338414823963,0.6925541710858093,0.8919972182957187,4.891663,5.821035
0.9200664862644463,0.9173921092236419,0.6147077623790871,1.1786445001137524,4.7107544,5.7951975
0.4891281185203281,0.7810223399218726,0.6339612153192696,0.7903216152902591,4.939119,5.859001
0.40946817780731576,0.9488590473302035,0.47123082358687984,0.2393560304432379,5.036617,5.963137
0.8027008521168301,1.010811049653997,0.4082982872889443,0.4773535860380184,5.014068,5.947532
0.6541461413589792,0.947445782052518,0.40512134562538826,0.5062993959990961,4.9883842,5.9330807
0.8144022704623877,0.41874620492869324,0.5200735951647917,1.167622307442779,5.6047254,7.5203333
1.1083513324209688,0.4538046191825669,0.1397829546784919,0.4778205074854104,5.6130824,7.590243
0.3588483297627529,0.3507886130529898,0.3370682765046434,0.41243562722713617,5.5303564,7.295765
1.0486995213018637,0.15702054957110143,0.16201195331624196,0.2967979429186925,5.2226086,6.4741254
0.7818624869608918,0.8256793376833808,0.2027174158959486,1.1430038223520695,5.2336745,6.5074406
0.5886798114823315,0.1413575551261368,0.18283084576582898,0.3835551429575443,5.266846,6.5076094
0.7784636311930069,0.39606123223637396,0.47410726701602,0.714092943462025,5.4653654,7.2933826
0.510342308741763,0.4796220212587563,0.7970841666418459,0.14735168181673314,5.4599447,6.5859027
0.86358000644385,1.074767064081537,0.17151318532312892,0.30989962313643027,5.1972814,6.4443526
0.6580082377229984,0.9891031515822819,0.1896522228568457,1.086885415774458,5.148403,6.2409816
0.9998659109138477,0.6816707875450978,0.14880176406148005,0.5585055605749868,5.1659794,6.420014
0.3494524288853485,1.1302724956495493,1.1359262640098848,0.21166617796259088,3.31944,5.694276
0.7456738966773017,1.102990555010334,0.9817698548622948,0.19294950393422858,3.3543508,5.7930274
0.3919536733594148,0.792559029960397,0.9277166377202692,0.7600373584002261,3.1792297,5.6683683
1.0816559392061686,0.9357324549665877,0.9312228685311408,0.7769483160464391,3.1725886,5.6562605
0.5036891510180906,0.98153368409569,1.1117372805718295,0.006505175089201267,2.7641575,5.6503506
0.8754085211195775,1.0165014295345682,0.46040565967157954,0.3562158820769507,4.8596277,5.8433914
0.9292911528700439,0.8943495657579116,0.4337800783738148,0.9491998849540195,4.836805,5.830945
0.8958817981340755,1.0871825427445168,0.7754885616049355,0.6022324166278284,4.402965,5.8048882
0.8784293127240389,0.9434460737924606,0.509034062861453,0.41743836668181605,4.878124,5.8630733
0.6423865964222395,1.0696474243090146,0.6941521649180709,0.46410498645066567,4.927572,5.9032154
0.8520571807978409,1.1047063919437732,0.38439777918124524,0.5682729273078584,5.0209737,6.046083
0.8461821121015157,1.0949038668600513,0.3983509712495762,0.3582393406155651,4.9818006,5.9530325
0.7315629746739609,1.0398814909878122,0.544316897454174,0.495310335786359,4.9615307,5.9522862
0.602497023029982,0.3626610884114236,0.3935381120851795,0.4584001410634283,5.528044,7.43118
0.9159459419011738,0.2523655518344109,0.4149810208778884,0.6899741119831698,5.394393,6.902999
0.8999668097407074,0.5395239606489555,1.1074714145871258,0.12202991971877242,5.035042,6.5299306
1.116816344858159,0.8695752150950227,1.140941609850683,0.5102664095051461,3.2908635,5.7118025
1.1647005109364277,1.0554156366366947,1.0415344779703994,0.6557529337012687,3.2507718,5.711641
1.1327768088199774,0.959283691861161,1.1455021952629103,0.6086989688238837,3.2507718,5.711641
1.1621898909321757,0.8035348451743974,1.171669171539136,0.40029405508065846,3.297493,5.718218
1.111618140855075,0.8574928065016666,1.093231240400094,0.8234453602063796,3.1884606,5.7113986
1.0860308838384543,0.7211084908663171,1.1388084699093644,1.0045616373264092,3.0117865,5.6963186
1.1476621648654604,1.1420440198778679,1.0904876988774883,0.7857126705524814,3.1725886,5.711237
0.341581758463929,0.9287441158516818,1.036036435833408,1.1633270472093717,2.8980856,5.6959314
0.5073862404267898,0.6489083686404247,0.8621481750964336,0.9930058077954012,2.8904412,5.6902366
0.8135666016493175,0.8997561233879016,0.4383406729696008,0.061482958089172784,4.46635,5.8317466
0.1348256621948797,0.9244238896514069,0.036478294360082535,0.057778398185346504,3.4310052,5.8308334
0.49271633117747843,1.127102772331443,0.826176524075538,0.8088404059450095,3.3261504,5.8125415
0.7227206260858426,1.0440463210652424,1.1024762537762058,0.25325823077452164,3.469176,5.8312435
1.197297395384195,1.1558652551361963,0.30678303918977473,1.1729632695771872,4.7996106,5.888281
1.1026633085792892,1.0579145930814613,0.298438005006128,1.0012984705239163,4.7996106,5.888281
0.6210889577585487,0.9415207199507338,0.6132590579762492,0.06747301358843973,4.8056293,5.8956623
0.8046129166733628,0.895483101187047,0.6433154443080481,0.7564631915584884,4.8166833,5.9118595
0.6922650769131689,0.823963223801654,0.44775504297345875,0.48061273729578624,4.9141817,5.914366
0.851263358532729,0.8889977753860943,0.30379002692211504,0.30107010629273806,5.0048733,6.061157
0.5482112635714622,0.8742425774691475,0.5120804047161406,0.5262749518016353,4.943422,5.9621634
0.44723199736362673,0.5770109024305111,0.13310904744108362,0.40252360288921607,5.2405868,6.9160805
0.729316156019534,0.3215060552627576,0.2820735721163721,1.091195348765386,5.3633823,7.0378003
0.9619897318837458,1.0467217093499772,0.9229076881495947,0.6974568606787902,3.253287,5.7186313
0.38920299343501263,0.733661553654413,0.7642692810510028,1.0415440276028918,3.9417188,5.8713036
0.1757487751327713,0.5589404492527079,0.8984317460153753,0.07297598431459083,4.1626773,5.879585
